invoice_id,contract_id,account_id,invoice_date,period_month,amount
INV005385,C0563,A0441,2025-05-01,2025-05-01,2415.17
INV005386,C0563,A0441,2025-06-01,2025-06-01,2415.17
INV005387,C0563,A0441,2025-07-01,2025-07-01,2415.17
INV005388,C0563,A0441,2025-08-01,2025-08-01,2415.17
INV005389,C0563,A0441,2025-09-01,2025-09-01,2415.17
INV005390,C0563,A0441,2025-10-01,2025-10-01,2415.17
INV005391,C0563,A0441,2025-11-01,2025-11-01,2415.17
INV005392,C0563,A0441,2025-12-01,2025-12-01,2415.17
INV005393,C0563,A0441,2026-01-01,2026-01-01,2415.17
INV005394,C0563,A0441,2026-02-01,2026-02-01,2415.17
INV005395,C0563,A0441,2026-03-01,2026-03-01,2415.17
INV005396,C0563,A0441,2026-04-01,2026-04-01,2415.17
INV005397,C0563,A0441,2026-05-01,2026-05-01,2415.17
INV005398,C0564,A0239,2025-10-01,2025-10-01,8252.42
INV005399,C0564,A0239,2025-11-01,2025-11-01,8252.42
INV005400,C0564,A0239,2025-12-01,2025-12-01,8252.42
INV005401,C0564,A0239,2026-01-01,2026-01-01,8252.42
INV005402,C0564,A0239,2026-02-01,2026-02-01,8252.42
INV005403,C0564,A0239,2026-03-01,2026-03-01,8252.42
INV005404,C0564,A0239,2026-04-01,2026-04-01,8252.42
INV005406,C0565,A0216,2026-05-01,2026-05-01,1605.42
INV005407,C0566,A0132,2024-12-01,2024-12-01,995.33
INV005408,C0566,A0132,2025-01-01,2025-01-01,995.33
INV005409,C0566,A0132,2025-02-01,2025-02-01,995.33
INV005410,C0566,A0132,2025-03-01,2025-03-01,995.33
INV005411,C0566,A0132,2025-04-01,2025-04-01,995.33
INV005412,C0566,A0132,2025-05-01,2025-05-01,995.33
INV005413,C0566,A0132,2025-06-01,2025-06-01,995.33
INV005414,C0566,A0132,2025-07-01,2025-07-01,995.33
INV005415,C0566,A0132,2025-08-01,2025-08-01,995.33
INV005416,C0566,A0132,2025-09-01,2025-09-01,995.33
INV005417,C0566,A0132,2025-10-01,2025-10-01,995.33
INV005418,C0566,A0132,2025-11-01,2025-11-01,995.33
INV005419,C0566,A0132,2025-12-01,2025-12-01,995.33
INV005420,C0567,A0132,2025-12-01,2025-12-01,995.33
INV005421,C0567,A0132,2026-01-01,2026-01-01,995.33
INV005422,C0567,A0132,2026-02-01,2026-02-01,995.33
INV005423,C0567,A0132,2026-03-01,2026-03-01,995.33
INV005424,C0567,A0132,2026-04-01,2026-04-01,995.33
INV005425,C0567,A0132,2026-05-01,2026-05-01,995.33
INV005426,C0568,A0103,2025-06-01,2025-06-01,16774.25
INV005427,C0568,A0103,2025-07-01,2025-07-01,16774.25
INV005428,C0568,A0103,2025-08-01,2025-08-01,16774.25
INV005429,C0568,A0103,2025-09-01,2025-09-01,16774.25
INV005430,C0568,A0103,2025-10-01,2025-10-01,16774.25
INV005431,C0568,A0103,2025-11-01,2025-11-01,16774.25
INV005432,C0568,A0103,2025-12-01,2025-12-01,16774.25
INV005433,C0568,A0103,2026-01-01,2026-01-01,16774.25
INV005434,C0568,A0103,2026-02-01,2026-02-01,16774.25
INV005435,C0568,A0103,2026-03-01,2026-03-01,16774.25
INV005436,C0568,A0103,2026-04-01,2026-04-01,16774.25
INV005437,C0568,A0103,2026-05-01,2026-05-01,16774.25
INV005438,C0569,A0444,2025-04-01,2025-04-01,6088.0
INV005439,C0569,A0444,2025-05-01,2025-05-01,6088.0
INV005440,C0569,A0444,2025-06-01,2025-06-01,6088.0
INV005441,C0569,A0444,2025-07-01,2025-07-01,6088.0
INV005442,C0569,A0444,2025-08-01,2025-08-01,6088.0
INV005443,C0569,A0444,2025-09-01,2025-09-01,6088.0
INV005444,C0569,A0444,2025-10-01,2025-10-01,6088.0
INV005445,C0569,A0444,2025-11-01,2025-11-01,6088.0
INV005446,C0569,A0444,2025-12-01,2025-12-01,6088.0
INV005447,C0569,A0444,2026-01-01,2026-01-01,6088.0
INV005448,C0569,A0444,2026-02-01,2026-02-01,6088.0
INV005449,C0569,A0444,2026-03-01,2026-03-01,6088.0
INV005450,C0569,A0444,2026-04-01,2026-04-01,6088.0
INV005451,C0570,A0181,2025-03-01,2025-03-01,6042.75
INV005452,C0570,A0181,2025-04-01,2025-04-01,6042.75
INV005453,C0570,A0181,2025-05-01,2025-05-01,6042.75
INV005454,C0570,A0181,2025-06-01,2025-06-01,6042.75
INV005455,C0570,A0181,2025-07-01,2025-07-01,6042.75
INV005456,C0570,A0181,2025-08-01,2025-08-01,6042.75
INV005457,C0570,A0181,2025-09-01,2025-09-01,6042.75
INV005458,C0570,A0181,2025-10-01,2025-10-01,6042.75
INV005459,C0570,A0181,2025-11-01,2025-11-01,6042.75
INV005460,C0570,A0181,2025-12-01,2025-12-01,6042.75
INV005461,C0570,A0181,2026-01-01,2026-01-01,6042.75
INV005462,C0570,A0181,2026-02-01,2026-02-01,6042.75
INV005463,C0570,A0181,2026-03-01,2026-03-01,6042.75
INV005464,C0571,A0360,2026-04-01,2026-04-01,804.67
INV005465,C0571,A0360,2026-05-01,2026-05-01,804.67
INV005466,C0572,A0012,2025-02-01,2025-02-01,1214.17
INV005467,C0572,A0012,2025-03-01,2025-03-01,1214.17
INV005468,C0572,A0012,2025-04-01,2025-04-01,1214.17
INV005469,C0572,A0012,2025-05-01,2025-05-01,1214.17
INV005470,C0572,A0012,2025-06-01,2025-06-01,1214.17
INV005471,C0572,A0012,2025-07-01,2025-07-01,1214.17
INV005472,C0572,A0012,2025-08-01,2025-08-01,1214.17
INV005473,C0572,A0012,2025-09-01,2025-09-01,1214.17
INV005474,C0572,A0012,2025-10-01,2025-10-01,1214.17
INV005475,C0572,A0012,2025-11-01,2025-11-01,1214.17
INV005476,C0572,A0012,2025-12-01,2025-12-01,1214.17
INV005477,C0572,A0012,2026-01-01,2026-01-01,1214.17
INV005478,C0572,A0012,2026-02-01,2026-02-01,1214.17
INV005479,C0573,A0012,2026-02-01,2026-02-01,1214.17
INV005480,C0573,A0012,2026-03-01,2026-03-01,1214.17
INV005481,C0573,A0012,2026-04-01,2026-04-01,1214.17
INV005482,C0573,A0012,2026-05-01,2026-05-01,1214.17
INV005483,C0574,A0490,2025-08-01,2025-08-01,784.92
INV005484,C0574,A0490,2025-09-01,2025-09-01,784.92
INV005485,C0574,A0490,2025-10-01,2025-10-01,784.92
INV005486,C0574,A0490,2025-11-01,2025-11-01,784.92
INV005487,C0574,A0490,2025-12-01,2025-12-01,784.92
INV005488,C0574,A0490,2026-01-01,2026-01-01,784.92
INV005489,C0574,A0490,2026-02-01,2026-02-01,784.92
INV005490,C0574,A0490,2026-03-01,2026-03-01,784.92
INV005491,C0574,A0490,2026-04-01,2026-04-01,784.92
INV005492,C0574,A0490,2026-05-01,2026-05-01,784.92
INV005493,C0575,A0140,2026-04-01,2026-04-01,1683.92
INV005494,C0575,A0140,2026-05-01,2026-05-01,1683.92
INV005495,C0576,A0223,2025-08-01,2025-08-01,9951.83
INV005496,C0576,A0223,2025-09-01,2025-09-01,9951.83
INV005497,C0576,A0223,2025-10-01,2025-10-01,9951.83
INV005498,C0576,A0223,2025-11-01,2025-11-01,9951.83
INV005499,C0576,A0223,2025-12-01,2025-12-01,9951.83
INV005500,C0576,A0223,2026-01-01,2026-01-01,9951.83
INV005501,C0576,A0223,2026-02-01,2026-02-01,9951.83
INV005502,C0576,A0223,2026-03-01,2026-03-01,9951.83
INV005503,C0576,A0223,2026-04-01,2026-04-01,9951.83
INV005504,C0576,A0223,2026-05-01,2026-05-01,9951.83
INV005505,C0577,A0395,2026-04-01,2026-04-01,1132.0
INV005506,C0577,A0395,2026-05-01,2026-05-01,1132.0
INV005507,C0578,A0301,2025-02-01,2025-02-01,5483.75
INV005508,C0578,A0301,2025-03-01,2025-03-01,5483.75
INV005509,C0578,A0301,2025-04-01,2025-04-01,5483.75
INV005510,C0578,A0301,2025-05-01,2025-05-01,5483.75
INV005511,C0578,A0301,2025-06-01,2025-06-01,5483.75
INV005512,C0578,A0301,2025-07-01,2025-07-01,5483.75
INV005513,C0578,A0301,2025-08-01,2025-08-01,5483.75
INV005514,C0578,A0301,2025-09-01,2025-09-01,5483.75
INV005515,C0578,A0301,2025-10-01,2025-10-01,5483.75
INV005516,C0578,A0301,2025-11-01,2025-11-01,5483.75
INV005517,C0578,A0301,2025-12-01,2025-12-01,5483.75
INV005518,C0578,A0301,2026-01-01,2026-01-01,5483.75
INV005519,C0578,A0301,2026-02-01,2026-02-01,5483.75
INV005520,C0578,A0301,2026-03-01,2026-03-01,5483.75
INV005521,C0578,A0301,2026-04-01,2026-04-01,5483.75
INV005522,C0578,A0301,2026-05-01,2026-05-01,5483.75
INV005523,C0579,A0401,2025-10-01,2025-10-01,947.58
INV005524,C0579,A0401,2025-11-01,2025-11-01,947.58
INV005525,C0579,A0401,2025-12-01,2025-12-01,947.58
INV005526,C0579,A0401,2026-01-01,2026-01-01,947.58
INV005527,C0579,A0401,2026-02-01,2026-02-01,947.58
INV005528,C0579,A0401,2026-03-01,2026-03-01,947.58
INV005529,C0579,A0401,2026-04-01,2026-04-01,947.58
INV005530,C0579,A0401,2026-05-01,2026-05-01,947.58
INV005531,C0580,A0115,2024-11-01,2024-11-01,917.17
INV005532,C0580,A0115,2024-12-01,2024-12-01,917.17
INV005533,C0580,A0115,2025-01-01,2025-01-01,917.17
INV005534,C0580,A0115,2025-02-01,2025-02-01,917.17
INV005535,C0580,A0115,2025-03-01,2025-03-01,917.17
INV005536,C0580,A0115,2025-04-01,2025-04-01,917.17
INV005537,C0580,A0115,2025-05-01,2025-05-01,917.17
INV005538,C0580,A0115,2025-06-01,2025-06-01,917.17
INV005539,C0580,A0115,2025-07-01,2025-07-01,917.17
INV005540,C0580,A0115,2025-08-01,2025-08-01,917.17
INV005541,C0580,A0115,2025-09-01,2025-09-01,917.17
INV005542,C0580,A0115,2025-10-01,2025-10-01,917.17
INV005543,C0580,A0115,2025-11-01,2025-11-01,917.17
INV005544,C0580,A0115,2025-12-01,2025-12-01,917.17
INV005545,C0580,A0115,2026-01-01,2026-01-01,917.17
INV005546,C0580,A0115,2026-02-01,2026-02-01,917.17
INV005547,C0580,A0115,2026-03-01,2026-03-01,917.17
INV005548,C0580,A0115,2026-04-01,2026-04-01,917.17
INV005549,C0580,A0115,2026-05-01,2026-05-01,917.17
INV005550,C0581,A0034,2025-02-01,2025-02-01,1606.92
INV005551,C0581,A0034,2025-03-01,2025-03-01,1606.92
INV005552,C0581,A0034,2025-04-01,2025-04-01,1606.92
INV005553,C0581,A0034,2025-05-01,2025-05-01,1606.92
INV005554,C0581,A0034,2025-06-01,2025-06-01,1606.92
INV005555,C0581,A0034,2025-07-01,2025-07-01,1606.92
INV005556,C0581,A0034,2025-08-01,2025-08-01,1606.92
INV005557,C0581,A0034,2025-09-01,2025-09-01,1606.92
INV005558,C0581,A0034,2025-10-01,2025-10-01,1606.92
INV005559,C0581,A0034,2025-11-01,2025-11-01,1606.92
INV005560,C0581,A0034,2025-12-01,2025-12-01,1606.92
INV005561,C0581,A0034,2026-01-01,2026-01-01,1606.92
INV005562,C0581,A0034,2026-02-01,2026-02-01,1606.92
INV005563,C0582,A0034,2026-02-01,2026-02-01,1928.3
INV005564,C0582,A0034,2026-03-01,2026-03-01,1928.3
INV005565,C0582,A0034,2026-04-01,2026-04-01,1928.3
INV005566,C0582,A0034,2026-05-01,2026-05-01,1928.3
INV005567,C0583,A0404,2024-12-01,2024-12-01,2733.67
INV005568,C0583,A0404,2025-01-01,2025-01-01,2733.67
INV005569,C0583,A0404,2025-02-01,2025-02-01,2733.67
INV005570,C0583,A0404,2025-03-01,2025-03-01,2733.67
INV005571,C0583,A0404,2025-04-01,2025-04-01,2733.67
INV005572,C0583,A0404,2025-05-01,2025-05-01,2733.67
INV005573,C0583,A0404,2025-06-01,2025-06-01,2733.67
INV005574,C0583,A0404,2025-07-01,2025-07-01,2733.67
INV005575,C0583,A0404,2025-08-01,2025-08-01,2733.67
INV005576,C0583,A0404,2025-09-01,2025-09-01,2733.67
INV005577,C0583,A0404,2025-10-01,2025-10-01,2733.67
INV005578,C0583,A0404,2025-11-01,2025-11-01,2733.67
INV005579,C0583,A0404,2025-12-01,2025-12-01,2733.67
INV005580,C0584,A0404,2025-12-01,2025-12-01,2733.67
INV005581,C0584,A0404,2026-01-01,2026-01-01,2733.67
INV005582,C0584,A0404,2026-02-01,2026-02-01,2733.67
INV005583,C0584,A0404,2026-03-01,2026-03-01,2733.67
INV005584,C0584,A0404,2026-04-01,2026-04-01,2733.67
INV005585,C0584,A0404,2026-05-01,2026-05-01,2733.67
INV005586,C0585,A0067,2025-06-01,2025-06-01,1593.08
INV005587,C0585,A0067,2025-07-01,2025-07-01,1593.08
INV005588,C0585,A0067,2025-08-01,2025-08-01,1593.08
INV005589,C0585,A0067,2025-09-01,2025-09-01,1593.08
INV005590,C0585,A0067,2025-10-01,2025-10-01,1593.08
INV005591,C0585,A0067,2025-11-01,2025-11-01,1593.08
INV005592,C0585,A0067,2025-12-01,2025-12-01,1593.08
INV005593,C0585,A0067,2026-01-01,2026-01-01,1593.08
INV005598,C0586,A0150,2025-07-01,2025-07-01,4967.42
INV005599,C0586,A0150,2025-08-01,2025-08-01,4967.42
INV005600,C0586,A0150,2025-09-01,2025-09-01,4967.42
INV005601,C0586,A0150,2025-10-01,2025-10-01,4967.42
INV005602,C0586,A0150,2025-11-01,2025-11-01,4967.42
INV005603,C0586,A0150,2025-12-01,2025-12-01,4967.42
INV005604,C0586,A0150,2026-01-01,2026-01-01,4967.42
INV005605,C0586,A0150,2026-02-01,2026-02-01,4967.42
INV005606,C0586,A0150,2026-03-01,2026-03-01,4967.42
INV005607,C0586,A0150,2026-04-01,2026-04-01,4967.42
INV005608,C0586,A0150,2026-05-01,2026-05-01,4967.42
INV005609,C0587,A0462,2026-05-01,2026-05-01,13120.17
INV005610,C0588,A0021,2025-11-01,2025-11-01,17140.58
INV005611,C0588,A0021,2025-12-01,2025-12-01,17140.58
INV005612,C0588,A0021,2026-01-01,2026-01-01,17140.58
INV005613,C0588,A0021,2026-02-01,2026-02-01,17140.58
INV005614,C0588,A0021,2026-03-01,2026-03-01,17140.58
INV005615,C0588,A0021,2026-04-01,2026-04-01,17140.58
INV005616,C0588,A0021,2026-05-01,2026-05-01,17140.58
INV005617,C0589,A0034,2025-11-01,2025-11-01,626.0
INV005618,C0589,A0034,2025-12-01,2025-12-01,626.0
INV005619,C0589,A0034,2026-01-01,2026-01-01,626.0
INV005620,C0589,A0034,2026-02-01,2026-02-01,626.0
INV005621,C0589,A0034,2026-03-01,2026-03-01,626.0
INV005622,C0589,A0034,2026-04-01,2026-04-01,626.0
INV005623,C0589,A0034,2026-05-01,2026-05-01,626.0
INV005624,C0590,A0192,2024-10-01,2024-10-01,955.08
INV005625,C0590,A0192,2024-11-01,2024-11-01,955.08
INV005626,C0590,A0192,2024-12-01,2024-12-01,955.08
INV005627,C0590,A0192,2025-01-01,2025-01-01,955.08
INV005628,C0590,A0192,2025-02-01,2025-02-01,955.08
INV005629,C0590,A0192,2025-03-01,2025-03-01,955.08
INV005630,C0590,A0192,2025-04-01,2025-04-01,955.08
INV005631,C0590,A0192,2025-05-01,2025-05-01,955.08
INV005632,C0590,A0192,2025-06-01,2025-06-01,955.08
INV005633,C0590,A0192,2025-07-01,2025-07-01,955.08
INV005634,C0590,A0192,2025-08-01,2025-08-01,955.08
INV005635,C0590,A0192,2025-09-01,2025-09-01,955.08
INV005636,C0590,A0192,2025-10-01,2025-10-01,955.08
INV005637,C0591,A0192,2025-10-01,2025-10-01,955.08
INV005638,C0591,A0192,2025-11-01,2025-11-01,955.08
INV005639,C0591,A0192,2025-12-01,2025-12-01,955.08
INV005640,C0591,A0192,2026-01-01,2026-01-01,955.08
INV005641,C0591,A0192,2026-02-01,2026-02-01,955.08
INV005642,C0591,A0192,2026-03-01,2026-03-01,955.08
INV005643,C0591,A0192,2026-04-01,2026-04-01,955.08
INV005644,C0591,A0192,2026-05-01,2026-05-01,955.08
INV005645,C0592,A0133,2026-04-01,2026-04-01,1075.58
INV005646,C0592,A0133,2026-05-01,2026-05-01,1075.58
INV005647,C0593,A0418,2025-04-01,2025-04-01,1221.83
INV005648,C0593,A0418,2025-05-01,2025-05-01,1221.83
INV005649,C0593,A0418,2025-06-01,2025-06-01,1221.83
INV005650,C0593,A0418,2025-07-01,2025-07-01,1221.83
INV005651,C0593,A0418,2025-08-01,2025-08-01,1221.83
INV005652,C0593,A0418,2025-09-01,2025-09-01,1221.83
INV005653,C0593,A0418,2025-10-01,2025-10-01,1221.83
INV005654,C0593,A0418,2025-11-01,2025-11-01,1221.83
INV005655,C0593,A0418,2025-12-01,2025-12-01,1221.83
INV005656,C0593,A0418,2026-01-01,2026-01-01,1221.83
INV005657,C0593,A0418,2026-02-01,2026-02-01,1221.83
INV005658,C0593,A0418,2026-03-01,2026-03-01,1221.83
INV005659,C0593,A0418,2026-04-01,2026-04-01,1221.83
INV005660,C0594,A0151,2025-06-01,2025-06-01,5622.17
INV005661,C0594,A0151,2025-07-01,2025-07-01,5622.17
INV005662,C0594,A0151,2025-08-01,2025-08-01,5622.17
INV005663,C0594,A0151,2025-09-01,2025-09-01,5622.17
INV005664,C0594,A0151,2025-10-01,2025-10-01,5622.17
INV005665,C0594,A0151,2025-11-01,2025-11-01,5622.17
INV005666,C0594,A0151,2025-12-01,2025-12-01,5622.17
INV005672,C0595,A0441,2026-05-01,2026-05-01,3025.08
INV005673,C0596,A0237,2025-02-01,2025-02-01,1833.75
INV005674,C0596,A0237,2025-03-01,2025-03-01,1833.75
INV005675,C0596,A0237,2025-04-01,2025-04-01,1833.75
INV005676,C0596,A0237,2025-05-01,2025-05-01,1833.75
INV005677,C0596,A0237,2025-06-01,2025-06-01,1833.75
INV005678,C0596,A0237,2025-07-01,2025-07-01,1833.75
INV005679,C0596,A0237,2025-08-01,2025-08-01,1833.75
INV005680,C0596,A0237,2025-09-01,2025-09-01,1833.75
INV005681,C0596,A0237,2025-10-01,2025-10-01,1833.75
INV005682,C0596,A0237,2025-11-01,2025-11-01,1833.75
INV005683,C0596,A0237,2025-12-01,2025-12-01,1833.75
INV005684,C0596,A0237,2026-01-01,2026-01-01,1833.75
INV005685,C0596,A0237,2026-02-01,2026-02-01,1833.75
INV005686,C0596,A0237,2026-03-01,2026-03-01,1833.75
INV005687,C0596,A0237,2026-04-01,2026-04-01,1833.75
INV005688,C0596,A0237,2026-05-01,2026-05-01,1833.75
INV005689,C0597,A0203,2025-05-01,2025-05-01,1576.42
INV005690,C0597,A0203,2025-06-01,2025-06-01,1576.42
INV005691,C0597,A0203,2025-07-01,2025-07-01,1576.42
INV005692,C0597,A0203,2025-08-01,2025-08-01,1576.42
INV005693,C0597,A0203,2025-09-01,2025-09-01,1576.42
INV005694,C0597,A0203,2025-10-01,2025-10-01,1576.42
INV005695,C0597,A0203,2025-11-01,2025-11-01,1576.42
INV005696,C0597,A0203,2025-12-01,2025-12-01,1576.42
INV005697,C0597,A0203,2026-01-01,2026-01-01,1576.42
INV005698,C0597,A0203,2026-02-01,2026-02-01,1576.42
INV005702,C0598,A0449,2025-05-01,2025-05-01,1541.92
INV005703,C0598,A0449,2025-06-01,2025-06-01,1541.92
INV005704,C0598,A0449,2025-07-01,2025-07-01,1541.92
INV005705,C0598,A0449,2025-08-01,2025-08-01,1541.92
INV005706,C0598,A0449,2025-09-01,2025-09-01,1541.92
INV005707,C0598,A0449,2025-10-01,2025-10-01,1541.92
INV005708,C0598,A0449,2025-11-01,2025-11-01,1541.92
INV005709,C0598,A0449,2025-12-01,2025-12-01,1541.92
INV005710,C0598,A0449,2026-01-01,2026-01-01,1541.92
INV005711,C0598,A0449,2026-02-01,2026-02-01,1541.92
INV005712,C0598,A0449,2026-03-01,2026-03-01,1541.92
INV005713,C0598,A0449,2026-04-01,2026-04-01,1541.92
INV005714,C0598,A0449,2026-05-01,2026-05-01,1541.92
INV005715,C0599,A0449,2026-05-01,2026-05-01,1310.63
INV005716,C0600,A0345,2026-05-01,2026-05-01,1841.58
INV005717,C0601,A0040,2024-11-01,2024-11-01,19504.75
INV005718,C0601,A0040,2024-12-01,2024-12-01,19504.75
INV005719,C0601,A0040,2025-01-01,2025-01-01,19504.75
INV005720,C0601,A0040,2025-02-01,2025-02-01,19504.75
INV005721,C0601,A0040,2025-03-01,2025-03-01,19504.75
INV005722,C0601,A0040,2025-04-01,2025-04-01,19504.75
INV005723,C0601,A0040,2025-05-01,2025-05-01,19504.75
INV005724,C0601,A0040,2025-06-01,2025-06-01,19504.75
INV005725,C0601,A0040,2025-07-01,2025-07-01,19504.75
INV005726,C0601,A0040,2025-08-01,2025-08-01,19504.75
INV005727,C0601,A0040,2025-09-01,2025-09-01,19504.75
INV005728,C0601,A0040,2025-10-01,2025-10-01,19504.75
INV005729,C0601,A0040,2025-11-01,2025-11-01,19504.75
INV005730,C0602,A0040,2025-11-01,2025-11-01,19504.75
INV005731,C0602,A0040,2025-12-01,2025-12-01,19504.75
INV005732,C0602,A0040,2026-01-01,2026-01-01,19504.75
INV005733,C0602,A0040,2026-02-01,2026-02-01,19504.75
INV005734,C0602,A0040,2026-03-01,2026-03-01,19504.75
INV005735,C0602,A0040,2026-04-01,2026-04-01,19504.75
INV005736,C0602,A0040,2026-05-01,2026-05-01,19504.75
INV005737,C0603,A0120,2026-02-01,2026-02-01,1074.17
INV005738,C0603,A0120,2026-03-01,2026-03-01,1074.17
INV005739,C0603,A0120,2026-04-01,2026-04-01,1074.17
INV005740,C0603,A0120,2026-05-01,2026-05-01,1074.17
INV005741,C0604,A0183,2025-02-01,2025-02-01,3800.92
INV005742,C0604,A0183,2025-03-01,2025-03-01,3800.92
INV005743,C0604,A0183,2025-04-01,2025-04-01,3800.92
INV005744,C0604,A0183,2025-05-01,2025-05-01,3800.92
INV005745,C0604,A0183,2025-06-01,2025-06-01,3800.92
INV005746,C0604,A0183,2025-07-01,2025-07-01,3800.92
INV005747,C0604,A0183,2025-08-01,2025-08-01,3800.92
INV005748,C0604,A0183,2025-09-01,2025-09-01,3800.92
INV005749,C0604,A0183,2025-10-01,2025-10-01,3800.92
INV005750,C0604,A0183,2025-11-01,2025-11-01,3800.92
INV005751,C0604,A0183,2025-12-01,2025-12-01,3800.92
INV005752,C0604,A0183,2026-01-01,2026-01-01,3800.92
INV005753,C0604,A0183,2026-02-01,2026-02-01,3800.92
INV005754,C0604,A0183,2026-03-01,2026-03-01,3800.92
INV005755,C0604,A0183,2026-04-01,2026-04-01,3800.92
INV005756,C0604,A0183,2026-05-01,2026-05-01,3800.92
INV005757,C0605,A0172,2025-12-01,2025-12-01,1256.17
INV005758,C0605,A0172,2026-01-01,2026-01-01,1256.17
INV005759,C0605,A0172,2026-02-01,2026-02-01,1256.17
INV005760,C0605,A0172,2026-03-01,2026-03-01,1256.17
INV005761,C0605,A0172,2026-04-01,2026-04-01,1256.17
INV005762,C0605,A0172,2026-05-01,2026-05-01,1256.17
INV005763,C0606,A0020,2025-12-01,2025-12-01,1398.42
INV005764,C0606,A0020,2026-01-01,2026-01-01,1398.42
INV005765,C0606,A0020,2026-02-01,2026-02-01,1398.42
INV005766,C0606,A0020,2026-03-01,2026-03-01,1398.42
INV005767,C0606,A0020,2026-04-01,2026-04-01,1398.42
INV005768,C0606,A0020,2026-05-01,2026-05-01,1398.42
INV005769,C0607,A0133,2026-05-01,2026-05-01,1633.83
INV005770,C0608,A0477,2024-08-01,2024-08-01,1030.0
INV005771,C0608,A0477,2024-09-01,2024-09-01,1030.0
INV005772,C0608,A0477,2024-10-01,2024-10-01,1030.0
INV005773,C0608,A0477,2024-11-01,2024-11-01,1030.0
INV005774,C0608,A0477,2024-12-01,2024-12-01,1030.0
INV005775,C0608,A0477,2025-01-01,2025-01-01,1030.0
INV005776,C0608,A0477,2025-02-01,2025-02-01,1030.0
INV005777,C0608,A0477,2025-03-01,2025-03-01,1030.0
INV005778,C0608,A0477,2025-04-01,2025-04-01,1030.0
INV005779,C0608,A0477,2025-05-01,2025-05-01,1030.0
INV005780,C0608,A0477,2025-06-01,2025-06-01,1030.0
INV005781,C0608,A0477,2025-07-01,2025-07-01,1030.0
INV005782,C0608,A0477,2025-08-01,2025-08-01,1030.0
INV005783,C0609,A0477,2025-08-01,2025-08-01,875.5
INV005784,C0609,A0477,2025-09-01,2025-09-01,875.5
INV005785,C0609,A0477,2025-10-01,2025-10-01,875.5
INV005786,C0609,A0477,2025-11-01,2025-11-01,875.5
INV005787,C0609,A0477,2025-12-01,2025-12-01,875.5
INV005788,C0609,A0477,2026-01-01,2026-01-01,875.5
INV005789,C0609,A0477,2026-02-01,2026-02-01,875.5
INV005790,C0609,A0477,2026-03-01,2026-03-01,875.5
INV005791,C0609,A0477,2026-04-01,2026-04-01,875.5
INV005792,C0609,A0477,2026-05-01,2026-05-01,875.5
INV005793,C0610,A0499,2024-10-01,2024-10-01,5443.42
INV005794,C0610,A0499,2024-11-01,2024-11-01,5443.42
INV005795,C0610,A0499,2024-12-01,2024-12-01,5443.42
INV005796,C0610,A0499,2025-01-01,2025-01-01,5443.42
INV005797,C0610,A0499,2025-02-01,2025-02-01,5443.42
INV005798,C0610,A0499,2025-03-01,2025-03-01,5443.42
INV005799,C0610,A0499,2025-04-01,2025-04-01,5443.42
INV005800,C0610,A0499,2025-05-01,2025-05-01,5443.42
INV005801,C0610,A0499,2025-06-01,2025-06-01,5443.42
INV005802,C0610,A0499,2025-07-01,2025-07-01,5443.42
INV005803,C0610,A0499,2025-08-01,2025-08-01,5443.42
INV005804,C0610,A0499,2025-09-01,2025-09-01,5443.42
INV005805,C0610,A0499,2025-10-01,2025-10-01,5443.42
INV005806,C0610,A0499,2025-11-01,2025-11-01,5443.42
INV005807,C0610,A0499,2025-12-01,2025-12-01,5443.42
INV005808,C0610,A0499,2026-01-01,2026-01-01,5443.42
INV005809,C0610,A0499,2026-02-01,2026-02-01,5443.42
INV005810,C0610,A0499,2026-03-01,2026-03-01,5443.42
INV005811,C0610,A0499,2026-04-01,2026-04-01,5443.42
INV005812,C0610,A0499,2026-05-01,2026-05-01,5443.42
INV005813,C0611,A0384,2026-01-01,2026-01-01,2013.08
INV005814,C0611,A0384,2026-02-01,2026-02-01,2013.08
INV005815,C0611,A0384,2026-03-01,2026-03-01,2013.08
INV005816,C0611,A0384,2026-04-01,2026-04-01,2013.08
INV005817,C0611,A0384,2026-05-01,2026-05-01,2013.08
INV005818,C0612,A0427,2025-09-01,2025-09-01,5995.67
INV005819,C0612,A0427,2025-10-01,2025-10-01,5995.67
INV005820,C0612,A0427,2025-11-01,2025-11-01,5995.67
INV005821,C0612,A0427,2025-12-01,2025-12-01,5995.67
INV005822,C0612,A0427,2026-01-01,2026-01-01,5995.67
INV005823,C0612,A0427,2026-02-01,2026-02-01,5995.67
INV005824,C0612,A0427,2026-03-01,2026-03-01,5995.67
INV005825,C0612,A0427,2026-04-01,2026-04-01,5995.67
INV005826,C0612,A0427,2026-05-01,2026-05-01,5995.67
INV005827,C0613,A0384,2026-02-01,2026-02-01,3405.0
INV005828,C0613,A0384,2026-03-01,2026-03-01,3405.0
INV005829,C0613,A0384,2026-04-01,2026-04-01,3405.0
INV005830,C0613,A0384,2026-05-01,2026-05-01,3405.0
INV005831,C0614,A0470,2024-12-01,2024-12-01,6554.67
INV005832,C0614,A0470,2025-01-01,2025-01-01,6554.67
INV005833,C0614,A0470,2025-02-01,2025-02-01,6554.67
INV005834,C0614,A0470,2025-03-01,2025-03-01,6554.67
INV005835,C0614,A0470,2025-04-01,2025-04-01,6554.67
INV005836,C0614,A0470,2025-05-01,2025-05-01,6554.67
