opportunity_id,account_id,lead_id,rep_id,created_date,close_date,stage,amount,is_closed,is_won
O00978,A0302,L00978,R016,2025-09-19,2026-01-02,Closed Won,14814.0,1,1
O00979,A0363,L00979,R017,2025-07-04,2025-09-04,Closed Lost,152316.0,1,0
O00980,A0122,L00980,R004,2024-08-15,2024-10-08,Closed Lost,52438.0,1,0
O00981,A0334,L00981,R011,2024-08-09,2024-11-19,Closed Lost,5689.0,1,0
O00982,A0120,L00982,R013,2026-04-24,,Negotiation,14504.0,0,0
O00983,A0262,L00983,R015,2025-07-17,2025-11-13,Closed Lost,46128.0,1,0
O00984,A0013,L00984,R002,2026-03-05,,Negotiation,10389.0,0,0
O00985,A0139,L00985,R001,2025-01-25,2025-05-06,Closed Lost,17840.0,1,0
O00986,A0325,,R008,2025-09-24,2025-11-05,Closed Won,68542.0,1,1
O00987,A0114,L00987,R006,2026-03-13,,Negotiation,18577.0,0,0
O00988,A0428,L00988,R007,2026-04-17,,Qualification,51813.0,0,0
O00989,A0291,L00989,R010,2025-11-25,2026-01-21,Closed Lost,19890.0,1,0
O00990,A0047,L00990,R011,2026-04-22,,Proposal,16659.0,0,0
O00991,A0461,L00991,R016,2026-01-19,2026-03-17,Closed Lost,26791.0,1,0
O00992,A0222,L00992,R005,2024-05-27,2024-07-21,Closed Won,5668.0,1,1
O00993,A0221,L00993,R004,2024-05-22,2024-07-12,Closed Won,73184.0,1,1
O00994,A0097,L00994,R016,2025-12-11,2026-03-21,Closed Lost,32193.0,1,0
O00995,A0186,L00995,R017,2025-05-01,2025-07-29,Closed Won,78985.0,1,1
O00996,A0124,L00996,R011,2025-10-02,2026-01-30,Closed Won,55276.0,1,1
O00997,A0175,L00997,R012,2025-08-20,2025-10-07,Closed Lost,16503.0,1,0
O00998,A0296,L00998,R018,2025-08-03,2025-11-02,Closed Won,6059.0,1,1
O00999,A0032,L00999,R002,2025-01-14,2025-04-16,Closed Lost,10806.0,1,0
O01000,A0353,L01000,R018,2025-03-14,2025-05-30,Closed Won,114958.0,1,1
O01001,A0254,L01001,R003,2025-12-22,2026-04-08,Closed Lost,11670.0,1,0
O01002,A0294,L01002,R018,2025-06-28,2025-09-23,Closed Lost,17691.0,1,0
O01003,A0380,L01003,R016,2024-08-31,2024-11-22,Closed Won,7938.0,1,1
O01004,A0194,L01004,R007,2024-11-04,2025-01-06,Closed Lost,186843.0,1,0
O01005,A0354,L01005,R005,2025-06-16,2025-08-08,Closed Won,77610.0,1,1
O01006,A0376,L01006,R005,2026-03-09,,Prospecting,54332.0,0,0
O01007,A0001,L999927,R001,2024-05-29,2024-07-27,Closed Won,54676.0,1,1
O01008,A0311,L01008,R010,2026-03-14,,Qualification,7978.0,0,0
O01009,A0221,L01009,R016,2025-07-30,2025-09-07,Closed Won,75441.0,1,1
O01010,A0061,L01010,R017,2024-11-01,2025-02-16,Closed Won,10106.0,1,1
O01011,A0499,L01011,R017,2026-05-11,,Negotiation,42111.0,0,0
O01012,A0071,L01012,R009,2026-03-07,,Proposal,18395.0,0,0
O01013,A0455,L01013,R014,2024-08-02,2024-10-27,Closed Lost,16593.0,1,0
O01014,A0379,L01014,R004,2024-11-19,2025-02-04,Closed Won,15538.0,1,1
O01015,A0012,L01015,R006,2025-03-10,2025-05-18,Closed Lost,6709.0,1,0
O01016,A0474,L01016,R017,2025-11-07,2026-02-08,Closed Lost,10031.0,1,0
O01017,A0014,L01017,R007,2024-06-23,2024-09-19,Closed Won,9963.0,1,1
O01018,A0350,L01018,R004,2024-12-13,2025-01-25,Closed Lost,19920.0,1,0
O01019,A0307,L01019,R017,2024-08-28,2024-12-14,Closed Won,5741.0,1,1
O01020,A0493,,R015,2024-06-15,2024-08-25,Closed Won,45553.0,1,1
O01021,A0212,L01021,R013,2026-04-10,,Qualification,14347.0,0,0
O01022,A0346,L999909,R015,2025-09-12,2025-10-26,Closed Won,11813.0,1,1
O01023,A0225,L01023,R013,2024-08-27,2024-09-30,Closed Won,15861.0,1,1
O01024,A0472,L01024,R018,2025-06-12,2025-09-28,Closed Lost,36809.0,1,0
O01025,A0381,L01025,R015,2026-03-13,,Negotiation,11470.0,0,0
O01026,A0115,L01026,R007,2024-07-09,2024-10-25,Closed Won,18649.0,1,1
O01027,A0385,L01027,R017,2026-03-26,,Qualification,15860.0,0,0
O01028,A0077,L01028,R018,2026-04-15,,Negotiation,19081.0,0,0
O01029,A0253,L01029,R004,2025-07-24,2025-11-05,Closed Won,139044.0,1,1
O01030,A0279,L01030,R010,2026-04-02,2026-05-06,Closed Won,7348.0,1,1
O01031,A0467,L01031,R001,2026-03-31,,Prospecting,44272.0,0,0
O01032,A0030,L01032,R014,2026-02-03,2026-03-23,Closed Won,11349.0,1,1
O01033,A0469,L01033,R007,2025-08-04,2025-10-12,Closed Lost,249027.0,1,0
O01034,A0494,L01034,R009,2026-04-29,,Proposal,49817.0,0,0
O01035,A0484,L01035,R016,2025-07-17,2025-08-08,Closed Won,9214.0,1,1
O01036,A0114,L01036,R003,2025-06-20,2025-08-05,Closed Lost,11590.0,1,0
O01037,A0169,L01037,R008,2025-01-07,2025-02-22,Closed Lost,63605.0,1,0
O01038,A0365,L01038,R012,2026-05-11,,Negotiation,71388.0,0,0
O01039,A0327,L01039,R017,2026-05-20,,Negotiation,9920.0,0,0
O01040,A0469,L01040,R004,2024-11-28,2025-03-16,Closed Lost,193189.0,1,0
O01041,A0078,L01041,R011,2026-03-21,,Negotiation,185349.0,0,0
O01042,A0159,L01042,R012,2026-03-24,2026-04-17,Closed Lost,17507.0,1,0
O01043,A0005,L01043,R016,2025-03-17,2025-04-17,Closed Won,76508.0,1,1
O01044,A0182,L01044,R006,2026-04-28,,Negotiation,79588.0,0,0
O01045,A0451,L01045,R003,2025-06-24,2025-10-01,Closed Won,29962.0,1,1
O01046,A0424,L01046,R018,2025-07-30,2025-09-06,Closed Lost,9086.0,1,0
O01047,A0191,L01047,R009,2026-05-16,,Proposal,11215.0,0,0
O01048,A0486,L01048,R011,2026-03-12,,Proposal,16006.0,0,0
O01049,A0459,L01049,R018,2026-05-26,,Qualification,6818.0,0,0
O01050,A0475,L01050,R007,2026-05-04,,Prospecting,101777.0,0,0
O01051,A0209,,R007,2025-02-11,2025-05-07,Closed Won,31079.0,1,1
O01052,A0325,L01052,R006,2025-04-11,2025-06-25,Closed Lost,65908.0,1,0
O01053,A0380,L01053,R012,2024-09-11,2024-10-05,Closed Won,12505.0,1,1
O01054,A0236,L01054,R001,2025-05-20,2025-09-06,Closed Lost,45453.0,1,0
O01055,A0204,L01055,R003,2025-11-17,2026-01-09,Closed Won,42421.0,1,1
O01056,A0043,L01056,R017,2026-03-16,,Prospecting,254646.0,0,0
O01057,A0054,L01057,R004,2024-12-29,2025-04-01,Closed Won,24876.0,1,1
O01058,A0436,L01058,R002,2026-02-06,2026-04-25,Closed Lost,15116.0,1,0
O01059,A0100,L01059,R017,2024-08-02,2024-11-21,Closed Won,17223.0,1,1
O01060,A0194,L01060,R010,2025-09-20,2025-11-04,Closed Lost,243958.0,1,0
O01061,A0433,L01061,R008,2024-10-28,2024-11-27,Closed Lost,24015.0,1,0
O01062,A0487,L01062,R003,2026-03-26,,Qualification,263492.0,0,0
O01063,A0198,L01063,R011,2026-02-15,2026-05-10,Closed Lost,74790.0,1,0
O01064,A0266,L01064,R017,2024-10-13,2024-12-08,Closed Lost,15728.0,1,0
O01065,A0173,L01065,R002,2026-04-26,,Prospecting,17008.0,0,0
O01066,A0373,L01066,R006,2026-04-17,,Prospecting,25782.0,0,0
O01067,A0420,L01067,R007,2026-04-18,,Negotiation,12385.0,0,0
O01068,A0294,L01068,R013,2025-03-29,2025-06-16,Closed Lost,5699.0,1,0
O01069,A0193,L01069,R016,2026-04-19,,Qualification,21604.0,0,0
O01070,A0409,L01070,R004,2024-12-09,2025-01-21,Closed Lost,19833.0,1,0
O01071,A0075,L01071,R004,2025-03-07,2025-04-16,Closed Lost,10526.0,1,0
O01072,A0218,L01072,R003,2026-03-09,,Proposal,18952.0,0,0
O01073,A0145,L01073,R010,2025-07-01,2025-08-17,Closed Lost,35410.0,1,0
O01074,A0310,L999918,R003,2025-04-15,2025-06-10,Closed Won,15020.0,1,1
O01075,A0032,L01075,R007,2024-12-26,2025-02-25,Closed Won,12324.0,1,1
O01076,A0171,L01076,R006,2025-03-26,2025-05-01,Closed Won,72023.0,1,1
O01077,A0407,L01077,R009,2025-03-17,2025-04-08,Closed Lost,9081.0,1,0
O01078,A0312,L01078,R010,2025-01-28,2025-05-21,Closed Lost,6332.0,1,0
O01079,A0097,,R005,2024-06-30,2024-10-27,Closed Won,70459.0,1,1
O01080,A0242,L01080,R015,2026-05-03,,Proposal,7394.0,0,0
O01081,A0095,L01081,R011,2024-11-16,2024-12-13,Closed Won,236653.0,1,1
O01082,A0410,L01082,R006,2024-05-26,2024-07-22,Closed Won,5178.0,1,1
O01083,A0455,,R009,2025-12-30,2026-02-08,Closed Won,7418.0,1,1
O01084,A0354,L01084,R006,2024-05-18,2024-07-18,Closed Lost,49709.0,1,0
O01085,A0277,L01085,R003,2026-04-19,,Prospecting,44171.0,0,0
O01086,A0162,L01086,R006,2026-03-06,,Proposal,31665.0,0,0
O01087,A0028,L01087,R013,2024-09-21,2024-10-19,Closed Lost,67007.0,1,0
O01088,A0118,L01088,R007,2025-06-27,2025-07-27,Closed Won,69457.0,1,1
O01089,A0321,L01089,R013,2024-11-29,2024-12-30,Closed Lost,183806.0,1,0
O01090,A0323,L01090,R001,2024-12-17,2025-04-05,Closed Lost,56548.0,1,0
O01091,A0069,L01091,R006,2026-05-26,,Negotiation,10234.0,0,0
O01092,A0208,L01092,R001,2024-12-22,2025-02-06,Closed Lost,97815.0,1,0
O01093,A0415,L01093,R004,2026-01-28,2026-05-08,Closed Lost,11507.0,1,0
O01094,A0101,L01094,R005,2025-06-07,2025-07-30,Closed Won,59820.0,1,1
O01095,A0336,L01095,R008,2025-06-01,2025-06-26,Closed Won,17615.0,1,1
O01096,A0374,L01096,R013,2025-03-07,2025-06-10,Closed Won,298347.0,1,1
O01097,A0422,L01097,R010,2024-11-02,2024-12-19,Closed Won,8552.0,1,1
O01098,A0493,L01098,R014,2026-05-02,,Proposal,59440.0,0,0
O01099,A0443,L01099,R001,2025-02-05,2025-02-26,Closed Won,18970.0,1,1
O01100,A0027,L01100,R012,2026-04-18,,Prospecting,136441.0,0,0
O01101,A0012,L01101,R001,2025-01-25,2025-03-04,Closed Won,17622.0,1,1
O01102,A0460,L01102,R018,2026-05-01,,Qualification,17193.0,0,0
O01103,A0228,L01103,R011,2024-05-24,2024-07-17,Closed Lost,19523.0,1,0
O01104,A0015,L01104,R008,2024-05-14,2024-06-25,Closed Lost,13149.0,1,0
O01105,A0385,L01105,R013,2025-01-29,2025-03-15,Closed Lost,9601.0,1,0
O01106,A0436,L01106,R013,2026-05-24,,Prospecting,8847.0,0,0
O01107,A0218,L01107,R009,2024-06-18,2024-10-11,Closed Won,16517.0,1,1
O01108,A0082,L01108,R017,2024-09-27,2024-12-25,Closed Lost,63162.0,1,0
O01109,A0234,,R014,2025-09-19,2026-01-03,Closed Won,10692.0,1,1
O01110,A0069,L01110,R012,2024-10-16,2025-01-13,Closed Lost,10876.0,1,0
O01111,A0430,L01111,R003,2024-10-11,2025-01-19,Closed Won,15241.0,1,1
O01112,A0041,L01112,R016,2026-05-10,,Prospecting,189832.0,0,0
O01113,A0003,L01113,R012,2026-04-01,2026-05-20,Closed Won,14018.0,1,1
O01114,A0469,L01114,R012,2025-04-25,2025-07-27,Closed Won,217133.0,1,1
O01115,A0078,,R017,2025-09-29,2025-10-19,Closed Won,261912.0,1,1
O01116,A0378,L01116,R015,2024-11-12,2024-12-14,Closed Lost,9962.0,1,0
O01117,A0061,L01117,R015,2025-01-15,2025-02-12,Closed Lost,8042.0,1,0
O01118,A0151,L01118,R007,2025-12-25,2026-04-03,Closed Won,45411.0,1,1
O01119,A0250,L01119,R001,2025-11-03,2026-01-11,Closed Lost,10758.0,1,0
O01120,A0311,L01120,R018,2025-05-25,2025-06-17,Closed Lost,10751.0,1,0
O01121,A0044,L01121,R010,2026-02-06,2026-05-29,Closed Won,146101.0,1,1
O01122,A0018,L01122,R010,2024-12-08,2025-02-23,Closed Lost,10075.0,1,0
O01123,A0468,L01123,R002,2025-11-30,2026-01-24,Closed Won,12281.0,1,1
O01124,A0059,L01124,R009,2026-04-08,,Qualification,13466.0,0,0
O01125,A0055,L01125,R018,2025-09-10,2025-11-30,Closed Won,7536.0,1,1
O01126,A0387,L01126,R006,2025-12-19,2026-04-05,Closed Won,22875.0,1,1
O01127,A0051,L01127,R003,2026-05-18,,Prospecting,116491.0,0,0
O01128,A0398,L01128,R001,2025-05-13,2025-08-29,Closed Lost,12044.0,1,0
O01129,A0140,L01129,R013,2025-01-25,2025-02-25,Closed Won,56522.0,1,1
O01130,A0438,L01130,R001,2026-03-12,2026-04-24,Closed Won,6982.0,1,1
O01131,A0034,L01131,R012,2025-11-25,2025-12-29,Closed Lost,17943.0,1,0
O01132,A0151,,R013,2025-10-05,2025-11-01,Closed Won,68931.0,1,1
O01133,A0441,L01133,R006,2024-12-05,2025-02-24,Closed Won,28982.0,1,1
O01134,A0277,L01134,R010,2026-03-20,,Qualification,61093.0,0,0
O01135,A0239,L01135,R011,2025-06-28,2025-10-22,Closed Won,99029.0,1,1
O01136,A0216,,R006,2026-03-19,2026-05-02,Closed Won,19265.0,1,1
O01137,A0064,L01137,R018,2026-02-21,2026-05-04,Closed Lost,15074.0,1,0
O01138,A0387,L01138,R011,2024-07-26,2024-10-25,Closed Lost,48360.0,1,0
O01139,A0141,L01139,R015,2026-04-09,,Proposal,250437.0,0,0
O01140,A0379,L01140,R013,2026-01-10,2026-04-27,Closed Lost,18754.0,1,0
O01141,A0488,L01141,R010,2026-02-04,2026-03-28,Closed Lost,54913.0,1,0
O01142,A0464,L01142,R017,2025-03-10,2025-05-13,Closed Lost,41244.0,1,0
O01143,A0132,L01143,R013,2024-09-20,2024-12-27,Closed Won,11944.0,1,1
O01144,A0103,L01144,R011,2025-02-23,2025-06-15,Closed Won,201291.0,1,1
O01145,A0444,L01145,R009,2025-02-02,2025-04-24,Closed Won,73056.0,1,1
O01146,A0063,L01146,R015,2026-03-02,,Prospecting,11169.0,0,0
O01147,A0128,L01147,R009,2026-05-15,,Proposal,13110.0,0,0
O01148,A0214,L01148,R011,2025-03-17,2025-05-25,Closed Lost,13020.0,1,0
O01149,A0181,L01149,R018,2025-02-09,2025-03-09,Closed Won,72513.0,1,1
O01150,A0344,L01150,R001,2024-05-11,2024-06-07,Closed Lost,8356.0,1,0
O01151,A0360,L01151,R008,2026-01-09,2026-04-18,Closed Won,9656.0,1,1
O01152,A0012,L01152,R006,2024-11-25,2025-02-02,Closed Won,14570.0,1,1
O01153,A0490,L01153,R015,2025-06-21,2025-08-11,Closed Won,9419.0,1,1
O01154,A0140,L01154,R005,2026-01-05,2026-04-09,Closed Won,20207.0,1,1
O01155,A0223,L01155,R014,2025-05-25,2025-08-31,Closed Won,119422.0,1,1
O01156,A0395,L01156,R007,2026-01-21,2026-04-15,Closed Won,13584.0,1,1
O01157,A0301,L01157,R013,2024-11-29,2025-02-08,Closed Won,65805.0,1,1
O01158,A0116,L01158,R016,2026-05-13,,Qualification,14837.0,0,0
O01159,A0401,L01159,R011,2025-09-15,2025-10-07,Closed Won,11371.0,1,1
O01160,A0115,L01160,R017,2024-10-20,2024-11-29,Closed Won,11006.0,1,1
O01161,A0423,L01161,R007,2026-03-13,,Qualification,44998.0,0,0
O01162,A0126,L01162,R017,2024-09-23,2024-11-19,Closed Lost,13605.0,1,0
O01163,A0034,L01163,R002,2024-10-28,2025-02-08,Closed Won,19283.0,1,1
O01164,A0404,L01164,R011,2024-08-12,2024-12-08,Closed Won,32804.0,1,1
O01165,A0381,L01165,R004,2025-01-07,2025-02-19,Closed Lost,16849.0,1,0
O01166,A0384,L01166,R015,2025-06-08,2025-07-05,Closed Lost,53636.0,1,0
O01167,A0067,L01167,R011,2025-02-10,2025-06-10,Closed Won,19117.0,1,1
O01168,A0321,L01168,R001,2026-03-19,,Prospecting,277791.0,0,0
O01169,A0400,L01169,R014,2025-06-18,2025-10-08,Closed Lost,64402.0,1,0
O01170,A0375,L01170,R005,2026-03-23,,Negotiation,17314.0,0,0
O01171,A0150,L999928,R017,2025-05-18,2025-07-15,Closed Won,59609.0,1,1
O01172,A0320,L01172,R009,2024-09-21,2025-01-16,Closed Lost,7411.0,1,0
O01173,A0220,L01173,R008,2024-11-26,2025-02-01,Closed Lost,12975.0,1,0
O01174,A0462,L01174,R007,2026-03-01,2026-05-09,Closed Won,157442.0,1,1
O01175,A0021,L01175,R002,2025-10-01,2025-11-29,Closed Won,205687.0,1,1
O01176,A0030,L01176,R004,2025-08-03,2025-08-26,Closed Lost,13347.0,1,0
O01177,A0026,L01177,R011,2026-05-03,,Negotiation,13470.0,0,0
O01178,A0034,L01178,R017,2025-07-25,2025-11-06,Closed Won,7512.0,1,1
O01179,A0192,,R004,2024-09-14,2024-10-05,Closed Won,11461.0,1,1
O01180,A0214,L01180,R005,2026-03-02,,Prospecting,14309.0,0,0
O01181,A0133,L01181,R015,2026-03-20,2026-04-30,Closed Won,12907.0,1,1
O01182,A0364,L01182,R016,2026-04-04,,Proposal,11096.0,0,0
O01183,A0418,L01183,R010,2025-01-07,2025-04-13,Closed Won,14662.0,1,1
O01184,A0151,L01184,R018,2025-03-04,2025-06-07,Closed Won,67466.0,1,1
O01185,A0441,L01185,R009,2026-04-15,2026-05-17,Closed Won,36301.0,1,1
O01186,A0150,L01186,R003,2024-07-07,2024-10-19,Closed Lost,35892.0,1,0
O01187,A0237,L01187,R007,2024-12-28,2025-02-25,Closed Won,22005.0,1,1
O01188,A0203,L01188,R005,2025-04-10,2025-05-21,Closed Won,18917.0,1,1
O01189,A0042,L01189,R001,2024-08-03,2024-10-25,Closed Lost,273312.0,1,0
O01190,A0067,L01190,R007,2025-05-01,2025-08-18,Closed Lost,18821.0,1,0
O01191,A0155,L01191,R001,2026-01-20,2026-02-14,Closed Lost,106206.0,1,0
O01192,A0449,L01192,R018,2025-02-23,2025-05-29,Closed Won,18503.0,1,1
O01193,A0232,L01193,R005,2025-10-10,2026-01-27,Closed Lost,18965.0,1,0
O01194,A0345,,R008,2026-04-12,2026-05-22,Closed Won,22099.0,1,1
O01195,A0353,L01195,R008,2026-04-10,,Proposal,185144.0,0,0
O01196,A0040,L01196,R016,2024-09-07,2024-11-23,Closed Won,234057.0,1,1
O01197,A0120,L01197,R008,2025-11-17,2026-02-27,Closed Won,12890.0,1,1
O01198,A0183,L01198,R004,2025-01-14,2025-02-07,Closed Won,45611.0,1,1
O01199,A0355,L01199,R009,2026-04-25,,Proposal,10301.0,0,0
O01200,A0083,L01200,R008,2024-09-29,2024-11-30,Closed Lost,36423.0,1,0
O01201,A0302,L01201,R017,2024-06-09,2024-08-21,Closed Lost,9552.0,1,0
O01202,A0172,L01202,R007,2025-09-26,2025-12-16,Closed Won,15074.0,1,1
O01203,A0253,L01203,R008,2026-01-18,2026-04-23,Closed Lost,219164.0,1,0
O01204,A0020,L01204,R011,2025-08-11,2025-12-05,Closed Won,16781.0,1,1
O01205,A0032,L01205,R016,2026-05-18,,Qualification,18591.0,0,0
O01206,A0133,L01206,R012,2026-03-16,2026-05-04,Closed Won,19606.0,1,1
O01207,A0477,L01207,R005,2024-07-17,2024-08-12,Closed Won,12360.0,1,1
O01208,A0435,L01208,R015,2026-01-05,2026-03-05,Closed Lost,272086.0,1,0
O01209,A0107,L01209,R010,2026-04-01,,Negotiation,15834.0,0,0
O01210,A0215,L01210,R012,2026-03-04,,Prospecting,10386.0,0,0
O01211,A0366,L01211,R012,2024-10-13,2024-12-25,Closed Lost,31077.0,1,0
O01212,A0499,L01212,R010,2024-09-02,2024-10-11,Closed Won,65321.0,1,1
O01213,A0136,L01213,R003,2025-09-25,2025-10-30,Closed Lost,7932.0,1,0
O01214,A0395,L01214,R004,2026-05-10,,Proposal,10787.0,0,0
O01215,A0384,L01215,R003,2025-10-30,2026-01-24,Closed Won,24157.0,1,1
O01216,A0427,L01216,R014,2025-06-17,2025-09-10,Closed Won,71948.0,1,1
O01217,A0349,L01217,R005,2025-09-19,2026-01-16,Closed Lost,68801.0,1,0
O01218,A0095,L01218,R007,2026-04-18,,Proposal,229668.0,0,0
O01219,A0232,L01219,R016,2024-08-28,2024-11-27,Closed Lost,7196.0,1,0
O01220,A0363,L01220,R003,2026-05-22,,Proposal,169313.0,0,0
O01221,A0430,L01221,R017,2026-04-13,2026-05-20,Closed Lost,5899.0,1,0
O01222,A0491,L01222,R007,2025-03-04,2025-06-26,Closed Lost,54797.0,1,0
O01223,A0069,L01223,R011,2026-04-17,,Prospecting,13600.0,0,0
O01224,A0384,L01224,R016,2025-12-18,2026-02-03,Closed Won,40860.0,1,1
O01225,A0271,L01225,R015,2025-11-11,2026-02-12,Closed Lost,100883.0,1,0
O01226,A0466,L01226,R017,2025-04-07,2025-07-20,Closed Lost,10110.0,1,0
O01227,A0003,L01227,R009,2025-06-20,2025-08-25,Closed Lost,19604.0,1,0
O01228,A0470,L01228,R015,2024-11-06,2024-12-17,Closed Won,78656.0,1,1
O01229,A0236,L01229,R013,2025-10-04,2026-01-19,Closed Won,67759.0,1,1
O01230,A0398,L01230,R016,2024-06-30,2024-08-19,Closed Lost,17718.0,1,0
O01231,A0069,L01231,R008,2025-01-11,2025-03-06,Closed Lost,14679.0,1,0
O01232,A0303,L01232,R018,2025-01-15,2025-02-28,Closed Lost,5023.0,1,0
O01233,A0060,L01233,R005,2025-01-11,2025-03-01,Closed Lost,63976.0,1,0
O01234,A0067,L01234,R005,2026-02-27,2026-03-19,Closed Won,8573.0,1,1
O01235,A0104,L01235,R003,2025-05-13,2025-06-17,Closed Lost,29462.0,1,0
O01236,A0332,L01236,R012,2024-11-09,2025-01-13,Closed Won,19053.0,1,1
O01237,A0219,L01237,R001,2024-07-01,2024-07-28,Closed Lost,9130.0,1,0
O01238,A0140,L01238,R014,2025-10-25,2026-02-19,Closed Lost,47928.0,1,0
O01239,A0152,L01239,R009,2025-09-01,2025-10-26,Closed Lost,8675.0,1,0
O01240,A0118,L01240,R007,2026-05-11,,Qualification,51844.0,0,0
O01241,A0128,L01241,R005,2025-06-18,2025-08-16,Closed Lost,6619.0,1,0
O01242,A0443,L01242,R017,2026-03-16,2026-05-06,Closed Won,8952.0,1,1
O01243,A0314,L01243,R001,2026-04-12,,Negotiation,13656.0,0,0
O01244,A0361,L01244,R005,2026-05-16,,Qualification,11960.0,0,0
O01245,A0301,L01245,R007,2024-11-17,2025-02-24,Closed Won,56963.0,1,1
O01246,A0267,L01246,R005,2026-03-04,,Prospecting,52319.0,0,0
O01247,A0069,L01247,R016,2025-10-30,2026-01-10,Closed Won,11729.0,1,1
O01248,A0111,L01248,R004,2024-05-12,2024-07-03,Closed Won,34059.0,1,1
O01249,A0447,L999947,R007,2024-08-04,2024-09-08,Closed Won,104505.0,1,1
O01250,A0023,L01250,R005,2024-05-07,2024-08-31,Closed Won,16288.0,1,1
O01251,A0045,L01251,R005,2025-07-12,2025-08-01,Closed Lost,14549.0,1,0
O01252,A0370,L01252,R011,2024-10-24,2024-12-07,Closed Lost,244418.0,1,0
O01253,A0098,L01253,R004,2026-03-09,2026-04-05,Closed Won,33701.0,1,1
O01254,A0103,L01254,R014,2026-04-26,,Qualification,244398.0,0,0
O01255,A0190,L01255,R007,2025-07-05,2025-10-20,Closed Lost,31231.0,1,0
O01256,A0106,L01256,R008,2024-10-18,2025-02-04,Closed Lost,30075.0,1,0
O01257,A0451,L01257,R017,2026-04-13,,Negotiation,58776.0,0,0
O01258,A0225,L01258,R011,2026-04-06,,Proposal,7820.0,0,0
O01259,A0418,L01259,R008,2025-08-20,2025-11-16,Closed Won,8215.0,1,1
O01260,A0115,L01260,R010,2026-05-12,,Negotiation,16473.0,0,0
O01261,A0259,L01261,R016,2026-04-01,,Prospecting,55325.0,0,0
O01262,A0272,L01262,R005,2025-10-20,2025-12-22,Closed Lost,6215.0,1,0
O01263,A0275,L01263,R004,2024-09-21,2024-11-06,Closed Lost,18567.0,1,0
O01264,A0222,L01264,R013,2025-03-26,2025-07-18,Closed Lost,11916.0,1,0
O01265,A0006,L01265,R014,2024-06-01,2024-09-21,Closed Lost,87162.0,1,0
O01266,A0372,L01266,R011,2025-09-05,2025-10-19,Closed Won,61749.0,1,1
O01267,A0316,,R001,2025-03-17,2025-05-21,Closed Won,14910.0,1,1
O01268,A0147,L01268,R002,2026-05-17,,Negotiation,7609.0,0,0
O01269,A0382,,R012,2025-08-24,2025-10-31,Closed Won,211443.0,1,1
O01270,A0332,L999919,R005,2024-07-30,2024-10-01,Closed Won,19512.0,1,1
O01271,A0062,L01271,R003,2025-03-26,2025-05-14,Closed Won,47064.0,1,1
O01272,A0188,L01272,R010,2024-06-24,2024-09-12,Closed Won,5686.0,1,1
O01273,A0310,L01273,R018,2026-05-22,,Qualification,17886.0,0,0
O01274,A0024,,R016,2024-09-05,2024-12-01,Closed Won,7005.0,1,1
O01275,A0482,L01275,R004,2026-05-04,,Qualification,15547.0,0,0
O01276,A0094,L01276,R002,2026-03-21,2026-04-29,Closed Won,249801.0,1,1
O01277,A0261,L01277,R013,2025-03-01,2025-05-12,Closed Lost,62282.0,1,0
O01278,A0359,L01278,R014,2026-04-26,,Qualification,11033.0,0,0
O01279,A0042,L01279,R015,2025-06-04,2025-09-12,Closed Won,90689.0,1,1
O01280,A0022,L01280,R015,2025-04-14,2025-06-20,Closed Lost,185717.0,1,0
O01281,A0365,L01281,R002,2025-02-11,2025-04-24,Closed Won,63821.0,1,1
O01282,A0012,L01282,R014,2025-09-25,2025-12-25,Closed Won,8700.0,1,1
O01283,A0233,L01283,R013,2024-06-08,2024-08-10,Closed Lost,298039.0,1,0
O01284,A0459,L01284,R018,2026-03-26,,Proposal,8423.0,0,0
O01285,A0111,L01285,R015,2026-01-05,2026-04-26,Closed Won,29267.0,1,1
O01286,A0304,L01286,R005,2024-11-19,2025-03-05,Closed Won,33016.0,1,1
O01287,A0442,L01287,R014,2026-05-19,,Negotiation,89111.0,0,0
O01288,A0390,L01288,R016,2026-03-03,,Qualification,268818.0,0,0
O01289,A0015,L01289,R007,2024-09-08,2024-12-07,Closed Lost,6748.0,1,0
O01290,A0167,L01290,R013,2026-01-01,2026-02-26,Closed Won,15433.0,1,1
O01291,A0341,L01291,R007,2026-03-19,,Prospecting,11418.0,0,0
O01292,A0036,L01292,R016,2025-02-18,2025-05-22,Closed Lost,7018.0,1,0
O01293,A0116,L01293,R009,2026-05-16,,Qualification,13681.0,0,0
O01294,A0079,L01294,R011,2025-01-01,2025-01-30,Closed Lost,34128.0,1,0
O01295,A0348,L01295,R014,2025-06-22,2025-09-18,Closed Won,19045.0,1,1
O01296,A0247,L01296,R008,2026-03-07,,Prospecting,11479.0,0,0
O01297,A0214,L01297,R001,2024-06-26,2024-08-09,Closed Won,18869.0,1,1
O01298,A0410,L01298,R001,2024-07-14,2024-09-30,Closed Won,17496.0,1,1
O01299,A0128,L01299,R007,2026-05-06,,Qualification,10579.0,0,0
O01300,A0424,L01300,R014,2026-01-27,2026-03-06,Closed Lost,11954.0,1,0
O01301,A0482,L01301,R005,2026-03-02,,Negotiation,6897.0,0,0
O01302,A0369,L01302,R003,2026-02-20,2026-04-10,Closed Won,13660.0,1,1
O01303,A0346,L01303,R011,2025-11-30,2026-02-05,Closed Won,5295.0,1,1
O01304,A0008,L01304,R018,2025-06-17,2025-07-28,Closed Lost,198779.0,1,0
